customer_id,age,gender,age_group,region,regional_preferences,demographic_text
CUS01165,52.0,female,45-54,Cần Thơ,southern,"Nhân khẩu học: 52.0 tuổi, female, nhóm 45-54, khu vực Cần Thơ, sở thích: southern"
CUS01166,79.0,male,65+,Hà Nội,northern,"Nhân khẩu học: 79.0 tuổi, male, nhóm 65+, khu vực Hà Nội, sở thích: northern"
CUS01167,30.0,male,25-34,Huế,central,"Nhân khẩu học: 30.0 tuổi, male, nhóm 25-34, khu vực Huế, sở thích: central"
CUS01168,66.0,female,65+,Đà Nẵng,central,"Nhân khẩu học: 66.0 tuổi, female, nhóm 65+, khu vực Đà Nẵng, sở thích: central"
CUS01169,27.0,male,25-34,Hạ Long,northern,"Nhân khẩu học: 27.0 tuổi, male, nhóm 25-34, khu vực Hạ Long, sở thích: northern"
CUS01170,21.0,female,18-24,TP.HCM,southern,"Nhân khẩu học: 21.0 tuổi, female, nhóm 18-24, khu vực TP.HCM, sở thích: southern"
CUS01171,23.0,female,18-24,Vũng Tàu,southern,"Nhân khẩu học: 23.0 tuổi, female, nhóm 18-24, khu vực Vũng Tàu, sở thích: southern"
CUS01172,64.0,female,55-64,Cần Thơ,southern,"Nhân khẩu học: 64.0 tuổi, female, nhóm 55-64, khu vực Cần Thơ, sở thích: southern"
CUS01173,44.0,male,35-44,Hạ Long,northern,"Nhân khẩu học: 44.0 tuổi, male, nhóm 35-44, khu vực Hạ Long, sở thích: northern"
CUS01174,48.0,female,45-54,Đà Nẵng,central,"Nhân khẩu học: 48.0 tuổi, female, nhóm 45-54, khu vực Đà Nẵng, sở thích: central"
CUS01175,29.0,female,25-34,Hải Phòng,northern,"Nhân khẩu học: 29.0 tuổi, female, nhóm 25-34, khu vực Hải Phòng, sở thích: northern"
CUS01176,66.0,male,65+,Hải Phòng,northern,"Nhân khẩu học: 66.0 tuổi, male, nhóm 65+, khu vực Hải Phòng, sở thích: northern"
CUS01177,41.0,female,35-44,Hải Phòng,northern,"Nhân khẩu học: 41.0 tuổi, female, nhóm 35-44, khu vực Hải Phòng, sở thích: northern"
CUS01178,51.0,male,45-54,Nha Trang,northern,"Nhân khẩu học: 51.0 tuổi, male, nhóm 45-54, khu vực Nha Trang, sở thích: northern"
CUS01179,43.0,female,35-44,Hà Nội,northern,"Nhân khẩu học: 43.0 tuổi, female, nhóm 35-44, khu vực Hà Nội, sở thích: northern"
CUS01180,60.0,female,55-64,Đà Lạt,southern,"Nhân khẩu học: 60.0 tuổi, female, nhóm 55-64, khu vực Đà Lạt, sở thích: southern"
CUS01181,34.0,female,25-34,Hà Nội,northern,"Nhân khẩu học: 34.0 tuổi, female, nhóm 25-34, khu vực Hà Nội, sở thích: northern"
CUS01182,43.0,male,35-44,Vũng Tàu,southern,"Nhân khẩu học: 43.0 tuổi, male, nhóm 35-44, khu vực Vũng Tàu, sở thích: southern"
CUS01183,51.0,male,45-54,Đà Nẵng,central,"Nhân khẩu học: 51.0 tuổi, male, nhóm 45-54, khu vực Đà Nẵng, sở thích: central"
CUS01184,34.0,male,25-34,Đà Lạt,southern,"Nhân khẩu học: 34.0 tuổi, male, nhóm 25-34, khu vực Đà Lạt, sở thích: southern"
CUS01185,34.0,male,25-34,Nha Trang,northern,"Nhân khẩu học: 34.0 tuổi, male, nhóm 25-34, khu vực Nha Trang, sở thích: northern"
CUS01186,35.0,female,35-44,Đà Nẵng,central,"Nhân khẩu học: 35.0 tuổi, female, nhóm 35-44, khu vực Đà Nẵng, sở thích: central"
CUS01187,27.0,male,25-34,Hải Phòng,northern,"Nhân khẩu học: 27.0 tuổi, male, nhóm 25-34, khu vực Hải Phòng, sở thích: northern"
CUS01188,25.0,female,25-34,Nha Trang,central,"Nhân khẩu học: 25.0 tuổi, female, nhóm 25-34, khu vực Nha Trang, sở thích: central"
CUS01189,42.0,male,35-44,Đà Lạt,southern,"Nhân khẩu học: 42.0 tuổi, male, nhóm 35-44, khu vực Đà Lạt, sở thích: southern"
CUS01190,61.0,male,55-64,Buôn Ma Thuột,all_regions,"Nhân khẩu học: 61.0 tuổi, male, nhóm 55-64, khu vực Buôn Ma Thuột, sở thích: all_regions"
CUS01191,23.0,male,18-24,Huế,central,"Nhân khẩu học: 23.0 tuổi, male, nhóm 18-24, khu vực Huế, sở thích: central"
CUS01192,32.0,male,25-34,TP.HCM,southern,"Nhân khẩu học: 32.0 tuổi, male, nhóm 25-34, khu vực TP.HCM, sở thích: southern"
CUS01193,20.0,male,18-24,Hải Phòng,northern,"Nhân khẩu học: 20.0 tuổi, male, nhóm 18-24, khu vực Hải Phòng, sở thích: northern"
CUS01194,35.0,male,35-44,Đà Lạt,southern,"Nhân khẩu học: 35.0 tuổi, male, nhóm 35-44, khu vực Đà Lạt, sở thích: southern"
CUS01195,58.0,female,55-64,Buôn Ma Thuột,northern,"Nhân khẩu học: 58.0 tuổi, female, nhóm 55-64, khu vực Buôn Ma Thuột, sở thích: northern"
CUS01196,36.0,female,35-44,Huế,central,"Nhân khẩu học: 36.0 tuổi, female, nhóm 35-44, khu vực Huế, sở thích: central"
CUS01197,44.0,female,35-44,TP.HCM,southern,"Nhân khẩu học: 44.0 tuổi, female, nhóm 35-44, khu vực TP.HCM, sở thích: southern"
CUS01198,45.0,male,45-54,Buôn Ma Thuột,southern,"Nhân khẩu học: 45.0 tuổi, male, nhóm 45-54, khu vực Buôn Ma Thuột, sở thích: southern"
CUS01199,79.0,female,65+,Huế,central,"Nhân khẩu học: 79.0 tuổi, female, nhóm 65+, khu vực Huế, sở thích: central"
CUS01200,65.0,male,65+,Đà Lạt,southern,"Nhân khẩu học: 65.0 tuổi, male, nhóm 65+, khu vực Đà Lạt, sở thích: southern"
CUS01201,74.0,male,65+,Vũng Tàu,southern,"Nhân khẩu học: 74.0 tuổi, male, nhóm 65+, khu vực Vũng Tàu, sở thích: southern"
CUS01202,33.0,male,25-34,Cần Thơ,southern,"Nhân khẩu học: 33.0 tuổi, male, nhóm 25-34, khu vực Cần Thơ, sở thích: southern"
CUS01203,43.0,female,35-44,Cần Thơ,southern,"Nhân khẩu học: 43.0 tuổi, female, nhóm 35-44, khu vực Cần Thơ, sở thích: southern"
CUS01204,42.0,male,35-44,Cần Thơ,southern,"Nhân khẩu học: 42.0 tuổi, male, nhóm 35-44, khu vực Cần Thơ, sở thích: southern"
CUS01205,21.0,female,18-24,Hà Nội,northern,"Nhân khẩu học: 21.0 tuổi, female, nhóm 18-24, khu vực Hà Nội, sở thích: northern"
CUS01206,65.0,female,65+,Hà Nội,northern,"Nhân khẩu học: 65.0 tuổi, female, nhóm 65+, khu vực Hà Nội, sở thích: northern"
CUS01207,79.0,female,65+,Hạ Long,northern,"Nhân khẩu học: 79.0 tuổi, female, nhóm 65+, khu vực Hạ Long, sở thích: northern"
CUS01208,47.0,female,45-54,Huế,central,"Nhân khẩu học: 47.0 tuổi, female, nhóm 45-54, khu vực Huế, sở thích: central"
CUS01209,49.0,female,45-54,Huế,central,"Nhân khẩu học: 49.0 tuổi, female, nhóm 45-54, khu vực Huế, sở thích: central"
CUS01210,21.0,male,18-24,Huế,central,"Nhân khẩu học: 21.0 tuổi, male, nhóm 18-24, khu vực Huế, sở thích: central"
CUS01211,32.0,male,25-34,Hải Phòng,northern,"Nhân khẩu học: 32.0 tuổi, male, nhóm 25-34, khu vực Hải Phòng, sở thích: northern"
CUS01212,75.0,female,65+,Vũng Tàu,southern,"Nhân khẩu học: 75.0 tuổi, female, nhóm 65+, khu vực Vũng Tàu, sở thích: southern"
CUS01213,43.0,female,35-44,Hải Phòng,northern,"Nhân khẩu học: 43.0 tuổi, female, nhóm 35-44, khu vực Hải Phòng, sở thích: northern"
CUS01214,36.0,male,35-44,Hà Nội,northern,"Nhân khẩu học: 36.0 tuổi, male, nhóm 35-44, khu vực Hà Nội, sở thích: northern"
CUS01215,37.0,female,35-44,Hạ Long,northern,"Nhân khẩu học: 37.0 tuổi, female, nhóm 35-44, khu vực Hạ Long, sở thích: northern"
CUS01216,41.0,female,35-44,TP.HCM,southern,"Nhân khẩu học: 41.0 tuổi, female, nhóm 35-44, khu vực TP.HCM, sở thích: southern"
CUS01217,48.0,female,45-54,Đà Lạt,southern,"Nhân khẩu học: 48.0 tuổi, female, nhóm 45-54, khu vực Đà Lạt, sở thích: southern"
CUS01218,20.0,male,18-24,Hạ Long,northern,"Nhân khẩu học: 20.0 tuổi, male, nhóm 18-24, khu vực Hạ Long, sở thích: northern"
CUS01219,19.0,male,18-24,Huế,central,"Nhân khẩu học: 19.0 tuổi, male, nhóm 18-24, khu vực Huế, sở thích: central"
CUS01220,56.0,male,55-64,Đà Nẵng,central,"Nhân khẩu học: 56.0 tuổi, male, nhóm 55-64, khu vực Đà Nẵng, sở thích: central"
CUS01221,45.0,male,45-54,Đà Lạt,southern,"Nhân khẩu học: 45.0 tuổi, male, nhóm 45-54, khu vực Đà Lạt, sở thích: southern"
CUS01222,40.0,male,35-44,Hạ Long,northern,"Nhân khẩu học: 40.0 tuổi, male, nhóm 35-44, khu vực Hạ Long, sở thích: northern"
CUS01223,35.0,male,35-44,Hạ Long,northern,"Nhân khẩu học: 35.0 tuổi, male, nhóm 35-44, khu vực Hạ Long, sở thích: northern"
CUS01224,32.0,female,25-34,Hạ Long,northern,"Nhân khẩu học: 32.0 tuổi, female, nhóm 25-34, khu vực Hạ Long, sở thích: northern"
CUS01225,80.0,female,65+,Hải Phòng,northern,"Nhân khẩu học: 80.0 tuổi, female, nhóm 65+, khu vực Hải Phòng, sở thích: northern"
CUS01226,35.0,female,35-44,Đà Lạt,southern,"Nhân khẩu học: 35.0 tuổi, female, nhóm 35-44, khu vực Đà Lạt, sở thích: southern"
CUS01227,57.0,male,55-64,Buôn Ma Thuột,southern,"Nhân khẩu học: 57.0 tuổi, male, nhóm 55-64, khu vực Buôn Ma Thuột, sở thích: southern"
CUS01228,64.0,male,55-64,Cần Thơ,southern,"Nhân khẩu học: 64.0 tuổi, male, nhóm 55-64, khu vực Cần Thơ, sở thích: southern"
CUS01229,21.0,male,18-24,Hà Nội,northern,"Nhân khẩu học: 21.0 tuổi, male, nhóm 18-24, khu vực Hà Nội, sở thích: northern"
CUS01230,42.0,male,35-44,Đà Lạt,southern,"Nhân khẩu học: 42.0 tuổi, male, nhóm 35-44, khu vực Đà Lạt, sở thích: southern"
CUS01231,20.0,male,18-24,Huế,central,"Nhân khẩu học: 20.0 tuổi, male, nhóm 18-24, khu vực Huế, sở thích: central"
CUS01232,58.0,female,55-64,Huế,central,"Nhân khẩu học: 58.0 tuổi, female, nhóm 55-64, khu vực Huế, sở thích: central"
CUS01233,56.0,male,55-64,TP.HCM,southern,"Nhân khẩu học: 56.0 tuổi, male, nhóm 55-64, khu vực TP.HCM, sở thích: southern"
CUS01234,49.0,female,45-54,Vũng Tàu,southern,"Nhân khẩu học: 49.0 tuổi, female, nhóm 45-54, khu vực Vũng Tàu, sở thích: southern"
CUS01235,18.0,male,18-24,Vũng Tàu,southern,"Nhân khẩu học: 18.0 tuổi, male, nhóm 18-24, khu vực Vũng Tàu, sở thích: southern"
CUS01236,77.0,male,65+,TP.HCM,southern,"Nhân khẩu học: 77.0 tuổi, male, nhóm 65+, khu vực TP.HCM, sở thích: southern"
CUS01237,32.0,male,25-34,TP.HCM,southern,"Nhân khẩu học: 32.0 tuổi, male, nhóm 25-34, khu vực TP.HCM, sở thích: southern"
CUS01238,50.0,female,45-54,Vũng Tàu,southern,"Nhân khẩu học: 50.0 tuổi, female, nhóm 45-54, khu vực Vũng Tàu, sở thích: southern"
CUS01239,25.0,female,25-34,Cần Thơ,southern,"Nhân khẩu học: 25.0 tuổi, female, nhóm 25-34, khu vực Cần Thơ, sở thích: southern"
CUS01240,75.0,male,65+,TP.HCM,southern,"Nhân khẩu học: 75.0 tuổi, male, nhóm 65+, khu vực TP.HCM, sở thích: southern"
CUS01241,47.0,male,45-54,Đà Lạt,southern,"Nhân khẩu học: 47.0 tuổi, male, nhóm 45-54, khu vực Đà Lạt, sở thích: southern"
CUS01242,57.0,male,55-64,Nha Trang,all_regions,"Nhân khẩu học: 57.0 tuổi, male, nhóm 55-64, khu vực Nha Trang, sở thích: all_regions"
CUS01243,22.0,female,18-24,Đà Nẵng,central,"Nhân khẩu học: 22.0 tuổi, female, nhóm 18-24, khu vực Đà Nẵng, sở thích: central"
CUS01244,27.0,male,25-34,Hà Nội,northern,"Nhân khẩu học: 27.0 tuổi, male, nhóm 25-34, khu vực Hà Nội, sở thích: northern"
CUS01245,33.0,male,25-34,Hải Phòng,northern,"Nhân khẩu học: 33.0 tuổi, male, nhóm 25-34, khu vực Hải Phòng, sở thích: northern"
CUS01246,23.0,female,18-24,Hạ Long,northern,"Nhân khẩu học: 23.0 tuổi, female, nhóm 18-24, khu vực Hạ Long, sở thích: northern"
CUS01247,52.0,female,45-54,Nha Trang,northern,"Nhân khẩu học: 52.0 tuổi, female, nhóm 45-54, khu vực Nha Trang, sở thích: northern"
CUS01248,41.0,male,35-44,Đà Nẵng,central,"Nhân khẩu học: 41.0 tuổi, male, nhóm 35-44, khu vực Đà Nẵng, sở thích: central"
CUS01249,18.0,female,18-24,Đà Nẵng,central,"Nhân khẩu học: 18.0 tuổi, female, nhóm 18-24, khu vực Đà Nẵng, sở thích: central"
CUS01250,60.0,female,55-64,Hà Nội,northern,"Nhân khẩu học: 60.0 tuổi, female, nhóm 55-64, khu vực Hà Nội, sở thích: northern"
CUS01251,77.0,female,65+,Đà Nẵng,central,"Nhân khẩu học: 77.0 tuổi, female, nhóm 65+, khu vực Đà Nẵng, sở thích: central"
CUS01252,71.0,female,65+,Huế,central,"Nhân khẩu học: 71.0 tuổi, female, nhóm 65+, khu vực Huế, sở thích: central"
CUS01253,24.0,male,18-24,Buôn Ma Thuột,northern,"Nhân khẩu học: 24.0 tuổi, male, nhóm 18-24, khu vực Buôn Ma Thuột, sở thích: northern"
CUS01254,39.0,female,35-44,Hà Nội,northern,"Nhân khẩu học: 39.0 tuổi, female, nhóm 35-44, khu vực Hà Nội, sở thích: northern"
CUS01255,39.0,female,35-44,Đà Nẵng,central,"Nhân khẩu học: 39.0 tuổi, female, nhóm 35-44, khu vực Đà Nẵng, sở thích: central"
CUS01256,51.0,female,45-54,Hải Phòng,northern,"Nhân khẩu học: 51.0 tuổi, female, nhóm 45-54, khu vực Hải Phòng, sở thích: northern"
CUS01257,72.0,male,65+,Hạ Long,northern,"Nhân khẩu học: 72.0 tuổi, male, nhóm 65+, khu vực Hạ Long, sở thích: northern"
CUS01258,40.0,female,35-44,Hạ Long,northern,"Nhân khẩu học: 40.0 tuổi, female, nhóm 35-44, khu vực Hạ Long, sở thích: northern"
CUS01259,34.0,male,25-34,Vũng Tàu,southern,"Nhân khẩu học: 34.0 tuổi, male, nhóm 25-34, khu vực Vũng Tàu, sở thích: southern"
CUS01260,49.0,male,45-54,Cần Thơ,southern,"Nhân khẩu học: 49.0 tuổi, male, nhóm 45-54, khu vực Cần Thơ, sở thích: southern"
CUS01261,53.0,male,45-54,Cần Thơ,southern,"Nhân khẩu học: 53.0 tuổi, male, nhóm 45-54, khu vực Cần Thơ, sở thích: southern"
CUS01262,80.0,female,65+,Hà Nội,northern,"Nhân khẩu học: 80.0 tuổi, female, nhóm 65+, khu vực Hà Nội, sở thích: northern"
CUS01263,19.0,male,18-24,Hà Nội,northern,"Nhân khẩu học: 19.0 tuổi, male, nhóm 18-24, khu vực Hà Nội, sở thích: northern"
CUS01264,54.0,female,45-54,Hải Phòng,northern,"Nhân khẩu học: 54.0 tuổi, female, nhóm 45-54, khu vực Hải Phòng, sở thích: northern"
CUS01265,55.0,female,55-64,Hà Nội,northern,"Nhân khẩu học: 55.0 tuổi, female, nhóm 55-64, khu vực Hà Nội, sở thích: northern"
CUS01266,24.0,male,18-24,Cần Thơ,southern,"Nhân khẩu học: 24.0 tuổi, male, nhóm 18-24, khu vực Cần Thơ, sở thích: southern"
CUS01267,41.0,male,35-44,TP.HCM,southern,"Nhân khẩu học: 41.0 tuổi, male, nhóm 35-44, khu vực TP.HCM, sở thích: southern"
CUS01268,72.0,female,65+,Đà Nẵng,central,"Nhân khẩu học: 72.0 tuổi, female, nhóm 65+, khu vực Đà Nẵng, sở thích: central"
CUS01269,45.0,female,45-54,Nha Trang,all_regions,"Nhân khẩu học: 45.0 tuổi, female, nhóm 45-54, khu vực Nha Trang, sở thích: all_regions"
CUS01270,79.0,female,65+,Hà Nội,northern,"Nhân khẩu học: 79.0 tuổi, female, nhóm 65+, khu vực Hà Nội, sở thích: northern"
CUS01271,45.0,male,45-54,Cần Thơ,southern,"Nhân khẩu học: 45.0 tuổi, male, nhóm 45-54, khu vực Cần Thơ, sở thích: southern"
CUS01272,43.0,male,35-44,Buôn Ma Thuột,northern,"Nhân khẩu học: 43.0 tuổi, male, nhóm 35-44, khu vực Buôn Ma Thuột, sở thích: northern"
CUS01273,40.0,female,35-44,TP.HCM,southern,"Nhân khẩu học: 40.0 tuổi, female, nhóm 35-44, khu vực TP.HCM, sở thích: southern"
CUS01274,54.0,female,45-54,Hạ Long,northern,"Nhân khẩu học: 54.0 tuổi, female, nhóm 45-54, khu vực Hạ Long, sở thích: northern"
CUS01275,68.0,male,65+,Nha Trang,central,"Nhân khẩu học: 68.0 tuổi, male, nhóm 65+, khu vực Nha Trang, sở thích: central"
CUS01276,36.0,female,35-44,Cần Thơ,southern,"Nhân khẩu học: 36.0 tuổi, female, nhóm 35-44, khu vực Cần Thơ, sở thích: southern"
CUS01277,48.0,female,45-54,Buôn Ma Thuột,southern,"Nhân khẩu học: 48.0 tuổi, female, nhóm 45-54, khu vực Buôn Ma Thuột, sở thích: southern"
CUS01278,27.0,female,25-34,Đà Nẵng,central,"Nhân khẩu học: 27.0 tuổi, female, nhóm 25-34, khu vực Đà Nẵng, sở thích: central"
CUS01279,59.0,female,55-64,Hải Phòng,northern,"Nhân khẩu học: 59.0 tuổi, female, nhóm 55-64, khu vực Hải Phòng, sở thích: northern"
CUS01280,26.0,male,25-34,Hạ Long,northern,"Nhân khẩu học: 26.0 tuổi, male, nhóm 25-34, khu vực Hạ Long, sở thích: northern"
CUS01281,48.0,female,45-54,Đà Nẵng,central,"Nhân khẩu học: 48.0 tuổi, female, nhóm 45-54, khu vực Đà Nẵng, sở thích: central"
CUS01282,22.0,female,18-24,Nha Trang,all_regions,"Nhân khẩu học: 22.0 tuổi, female, nhóm 18-24, khu vực Nha Trang, sở thích: all_regions"
CUS01283,49.0,female,45-54,Hải Phòng,northern,"Nhân khẩu học: 49.0 tuổi, female, nhóm 45-54, khu vực Hải Phòng, sở thích: northern"
CUS01284,23.0,female,18-24,TP.HCM,southern,"Nhân khẩu học: 23.0 tuổi, female, nhóm 18-24, khu vực TP.HCM, sở thích: southern"
CUS01285,74.0,male,65+,Đà Lạt,southern,"Nhân khẩu học: 74.0 tuổi, male, nhóm 65+, khu vực Đà Lạt, sở thích: southern"
CUS01286,19.0,male,18-24,Nha Trang,central,"Nhân khẩu học: 19.0 tuổi, male, nhóm 18-24, khu vực Nha Trang, sở thích: central"
CUS01287,40.0,female,35-44,Đà Nẵng,central,"Nhân khẩu học: 40.0 tuổi, female, nhóm 35-44, khu vực Đà Nẵng, sở thích: central"
CUS01288,21.0,female,18-24,Nha Trang,southern,"Nhân khẩu học: 21.0 tuổi, female, nhóm 18-24, khu vực Nha Trang, sở thích: southern"
CUS01289,44.0,male,35-44,Vũng Tàu,southern,"Nhân khẩu học: 44.0 tuổi, male, nhóm 35-44, khu vực Vũng Tàu, sở thích: southern"
CUS01290,62.0,female,55-64,Đà Lạt,southern,"Nhân khẩu học: 62.0 tuổi, female, nhóm 55-64, khu vực Đà Lạt, sở thích: southern"
CUS01291,48.0,female,45-54,Hạ Long,northern,"Nhân khẩu học: 48.0 tuổi, female, nhóm 45-54, khu vực Hạ Long, sở thích: northern"
CUS01292,58.0,female,55-64,Cần Thơ,southern,"Nhân khẩu học: 58.0 tuổi, female, nhóm 55-64, khu vực Cần Thơ, sở thích: southern"
CUS01293,53.0,male,45-54,Đà Lạt,southern,"Nhân khẩu học: 53.0 tuổi, male, nhóm 45-54, khu vực Đà Lạt, sở thích: southern"
CUS01294,77.0,male,65+,Hạ Long,northern,"Nhân khẩu học: 77.0 tuổi, male, nhóm 65+, khu vực Hạ Long, sở thích: northern"
CUS01295,20.0,male,18-24,Nha Trang,northern,"Nhân khẩu học: 20.0 tuổi, male, nhóm 18-24, khu vực Nha Trang, sở thích: northern"
CUS01296,39.0,male,35-44,Hà Nội,northern,"Nhân khẩu học: 39.0 tuổi, male, nhóm 35-44, khu vực Hà Nội, sở thích: northern"
CUS01297,46.0,male,45-54,Buôn Ma Thuột,all_regions,"Nhân khẩu học: 46.0 tuổi, male, nhóm 45-54, khu vực Buôn Ma Thuột, sở thích: all_regions"
CUS01298,56.0,female,55-64,Nha Trang,central,"Nhân khẩu học: 56.0 tuổi, female, nhóm 55-64, khu vực Nha Trang, sở thích: central"
CUS01299,20.0,female,18-24,Cần Thơ,southern,"Nhân khẩu học: 20.0 tuổi, female, nhóm 18-24, khu vực Cần Thơ, sở thích: southern"
CUS01300,61.0,male,55-64,Hà Nội,northern,"Nhân khẩu học: 61.0 tuổi, male, nhóm 55-64, khu vực Hà Nội, sở thích: northern"
CUS20250619170901DA5B2F,25.0,male,,,central,"Nhân khẩu học: 25.0 tuổi, male, nhóm nan, khu vực nan, sở thích: central"
CUS2025061917120204F4BA,25.0,female,,,northern,"Nhân khẩu học: 25.0 tuổi, female, nhóm nan, khu vực nan, sở thích: northern"
